Occupation,Code,Vulnerability_Median_2024,Vulnerability_p05_2024,Vulnerability_p95_2024,Vulnerability_Median_2025,Vulnerability_p05_2025,Vulnerability_p95_2025,Vulnerability_Median_2026,Vulnerability_p05_2026,Vulnerability_p95_2026,Vulnerability_Median_2027,Vulnerability_p05_2027,Vulnerability_p95_2027,Vulnerability_Median_2028,Vulnerability_p05_2028,Vulnerability_p95_2028,Vulnerability_Median_2029,Vulnerability_p05_2029,Vulnerability_p95_2029,Vulnerability_Median_2030,Vulnerability_p05_2030,Vulnerability_p95_2030,Vulnerability_Median_2031,Vulnerability_p05_2031,Vulnerability_p95_2031,Vulnerability_Median_2032,Vulnerability_p05_2032,Vulnerability_p95_2032,Vulnerability_Median_2033,Vulnerability_p05_2033,Vulnerability_p95_2033,Vulnerability_Median_2034,Vulnerability_p05_2034,Vulnerability_p95_2034,Vulnerability_Median_2035,Vulnerability_p05_2035,Vulnerability_p95_2035,Country,Capacity_Score,Adoption_Multiplier,Adjusted_Vulnerability_Median_2024,Adjusted_Vulnerability_p05_2024,Adjusted_Vulnerability_p95_2024,Adjusted_Vulnerability_Median_2025,Adjusted_Vulnerability_p05_2025,Adjusted_Vulnerability_p95_2025,Adjusted_Vulnerability_Median_2026,Adjusted_Vulnerability_p05_2026,Adjusted_Vulnerability_p95_2026,Adjusted_Vulnerability_Median_2027,Adjusted_Vulnerability_p05_2027,Adjusted_Vulnerability_p95_2027,Adjusted_Vulnerability_Median_2028,Adjusted_Vulnerability_p05_2028,Adjusted_Vulnerability_p95_2028,Adjusted_Vulnerability_Median_2029,Adjusted_Vulnerability_p05_2029,Adjusted_Vulnerability_p95_2029,Adjusted_Vulnerability_Median_2030,Adjusted_Vulnerability_p05_2030,Adjusted_Vulnerability_p95_2030,Adjusted_Vulnerability_Median_2031,Adjusted_Vulnerability_p05_2031,Adjusted_Vulnerability_p95_2031,Adjusted_Vulnerability_Median_2032,Adjusted_Vulnerability_p05_2032,Adjusted_Vulnerability_p95_2032,Adjusted_Vulnerability_Median_2033,Adjusted_Vulnerability_p05_2033,Adjusted_Vulnerability_p95_2033,Adjusted_Vulnerability_Median_2034,Adjusted_Vulnerability_p05_2034,Adjusted_Vulnerability_p95_2034,Adjusted_Vulnerability_Median_2035,Adjusted_Vulnerability_p05_2035,Adjusted_Vulnerability_p95_2035
Advanced Practice Psychiatric Nurses,29-1141.02,0.7478722558139534,0.7478722558139534,0.7478722558139534,0.807523488372093,0.7933183559742318,0.807523488372093,0.8034858709302326,0.8034858709302326,0.8034858709302326,0.7994684415755814,0.7994684415755814,0.7994684415755814,0.7954710993677034,0.7954710993677034,0.7954710993677034,0.791493743870865,0.791493743870865,0.791493743870865,0.7875362751515107,0.7875362751515107,0.7875362751515107,0.783598593775753,0.783598593775753,0.783598593775753,0.7796806008068743,0.7796806008068743,0.7796806008068743,0.7757821978028399,0.7757821978028399,0.7757821978028399,0.7719032868138257,0.7719032868138257,0.7719032868138257,0.7680437703797566,0.7680437703797566,0.7680437703797566,India,0.5231498010636668,0.9346859838242358,0.7478722558139534,0.7478722558139534,0.7478722558139534,0.807523488372093,0.7933183559742318,0.807523488372093,0.8034858709302326,0.8034858709302326,0.8034858709302326,0.7994684415755814,0.7994684415755814,0.7994684415755814,0.7954710993677034,0.7954710993677034,0.7954710993677034,0.791493743870865,0.791493743870865,0.791493743870865,0.7875362751515107,0.7875362751515107,0.7875362751515107,0.783598593775753,0.783598593775753,0.783598593775753,0.783598593775753,0.783598593775753,0.783598593775753,0.7796806008068743,0.7796806008068743,0.7796806008068743,0.7757821978028399,0.7757821978028399,0.7757821978028399,0.7719032868138257,0.7719032868138257,0.7719032868138257
Advertising Sales Agents,41-3011.00,0.6890145348837209,0.6890145348837209,0.6890145348837209,0.7294506976744185,0.7156123634053518,0.7294506976744185,0.7258034441860465,0.7258034441860465,0.7258034441860465,0.7221744269651162,0.7221744269651162,0.7221744269651162,0.7185635548302907,0.7185635548302907,0.7185635548302907,0.7149707370561392,0.7149707370561392,0.7149707370561392,0.7113958833708585,0.7113958833708585,0.7113958833708585,0.7078389039540042,0.7078389039540042,0.7078389039540042,0.7042997094342341,0.7042997094342341,0.7042997094342341,0.7007782108870629,0.7007782108870629,0.7007782108870629,0.6972743198326277,0.6972743198326277,0.6972743198326277,0.6937879482334645,0.6937879482334645,0.6937879482334645,India,0.5231498010636668,0.9346859838242358,0.6890145348837209,0.6890145348837209,0.6890145348837209,0.7294506976744185,0.7156123634053518,0.7294506976744185,0.7258034441860465,0.7258034441860465,0.7258034441860465,0.7221744269651162,0.7221744269651162,0.7221744269651162,0.7185635548302907,0.7185635548302907,0.7185635548302907,0.7149707370561392,0.7149707370561392,0.7149707370561392,0.7113958833708585,0.7113958833708585,0.7113958833708585,0.7078389039540042,0.7078389039540042,0.7078389039540042,0.7078389039540042,0.7078389039540042,0.7078389039540042,0.7042997094342341,0.7042997094342341,0.7042997094342341,0.7007782108870629,0.7007782108870629,0.7007782108870629,0.6972743198326277,0.6972743198326277,0.6972743198326277
Advertising and Promotions Managers,11-2011.00,0.6841387441860465,0.6841387441860465,0.6841387441860465,0.7387065116279069,0.7246974269995615,0.7387065116279069,0.7350129790697674,0.7350129790697674,0.7350129790697674,0.7313379141744185,0.7313379141744185,0.7313379141744185,0.7276812246035465,0.7276812246035465,0.7276812246035465,0.7240428184805286,0.7240428184805286,0.7240428184805286,0.7204226043881261,0.7204226043881261,0.7204226043881261,0.7168204913661854,0.7168204913661854,0.7168204913661854,0.7132363889093545,0.7132363889093545,0.7132363889093545,0.7096702069648076,0.7096702069648076,0.7096702069648076,0.7061218559299837,0.7061218559299837,0.7061218559299837,0.7025912466503337,0.7025912466503337,0.7025912466503337,India,0.5231498010636668,0.9346859838242358,0.6841387441860465,0.6841387441860465,0.6841387441860465,0.7387065116279069,0.7246974269995615,0.7387065116279069,0.7350129790697674,0.7350129790697674,0.7350129790697674,0.7313379141744185,0.7313379141744185,0.7313379141744185,0.7276812246035465,0.7276812246035465,0.7276812246035465,0.7240428184805286,0.7240428184805286,0.7240428184805286,0.7204226043881261,0.7204226043881261,0.7204226043881261,0.7168204913661854,0.7168204913661854,0.7168204913661854,0.7168204913661854,0.7168204913661854,0.7168204913661854,0.7132363889093545,0.7132363889093545,0.7132363889093545,0.7096702069648076,0.7096702069648076,0.7096702069648076,0.7061218559299837,0.7061218559299837,0.7061218559299837
Aerospace Engineering and Operations Technologists and Technicians,17-3021.00,0.641346976744186,0.641346976744186,0.641346976744186,0.6936306976744185,0.6804709946935577,0.6936306976744185,0.6901625441860465,0.6901625441860465,0.6901625441860465,0.6867117314651162,0.6867117314651162,0.6867117314651162,0.6832781728077906,0.6832781728077906,0.6832781728077906,0.6798617819437517,0.6798617819437517,0.6798617819437517,0.676462473034033,0.676462473034033,0.676462473034033,0.6730801606688627,0.6730801606688627,0.6730801606688627,0.6697147598655184,0.6697147598655184,0.6697147598655184,0.6663661860661908,0.6663661860661908,0.6663661860661908,0.6630343551358598,0.6630343551358598,0.6630343551358598,0.6597191833601805,0.6597191833601805,0.6597191833601805,India,0.5231498010636668,0.9346859838242358,0.641346976744186,0.641346976744186,0.641346976744186,0.6936306976744185,0.6804709946935577,0.6936306976744185,0.6901625441860465,0.6901625441860465,0.6901625441860465,0.6867117314651162,0.6867117314651162,0.6867117314651162,0.6832781728077906,0.6832781728077906,0.6832781728077906,0.6798617819437517,0.6798617819437517,0.6798617819437517,0.676462473034033,0.676462473034033,0.676462473034033,0.6730801606688627,0.6730801606688627,0.6730801606688627,0.6730801606688627,0.6730801606688627,0.6730801606688627,0.6697147598655184,0.6697147598655184,0.6697147598655184,0.6663661860661908,0.6663661860661908,0.6663661860661908,0.6630343551358598,0.6630343551358598,0.6630343551358598
Aerospace Engineers,17-2011.00,0.7344110697674419,0.7344110697674419,0.7344110697674419,0.7855872093023255,0.7708685848371539,0.7855872093023255,0.781659273255814,0.781659273255814,0.781659273255814,0.7777509768895349,0.7777509768895349,0.7777509768895349,0.7738622220050871,0.7738622220050871,0.7738622220050871,0.7699929108950617,0.7699929108950617,0.7699929108950617,0.7661429463405864,0.7661429463405864,0.7661429463405864,0.7623122316088834,0.7623122316088834,0.7623122316088834,0.758500670450839,0.758500670450839,0.758500670450839,0.7547081670985848,0.7547081670985848,0.7547081670985848,0.7509346262630919,0.7509346262630919,0.7509346262630919,0.7471799531317764,0.7471799531317764,0.7471799531317764,India,0.5231498010636668,0.9346859838242358,0.7344110697674419,0.7344110697674419,0.7344110697674419,0.7855872093023255,0.7708685848371539,0.7855872093023255,0.781659273255814,0.781659273255814,0.781659273255814,0.7777509768895349,0.7777509768895349,0.7777509768895349,0.7738622220050871,0.7738622220050871,0.7738622220050871,0.7699929108950617,0.7699929108950617,0.7699929108950617,0.7661429463405864,0.7661429463405864,0.7661429463405864,0.7623122316088834,0.7623122316088834,0.7623122316088834,0.7623122316088834,0.7623122316088834,0.7623122316088834,0.758500670450839,0.758500670450839,0.758500670450839,0.7547081670985848,0.7547081670985848,0.7547081670985848,0.7509346262630919,0.7509346262630919,0.7509346262630919
"Agents and Business Managers of Artists, Performers, and Athletes",13-1011.00,0.6979773255813952,0.6979773255813952,0.6979773255813952,0.7207965116279069,0.7207965116279069,0.7207965116279069,0.7171925290697674,0.7171925290697674,0.7171925290697674,0.7136065664244186,0.7136065664244186,0.7136065664244186,0.7100385335922964,0.7100385335922964,0.7100385335922964,0.7064883409243349,0.7064883409243349,0.7064883409243349,0.7029558992197132,0.7029558992197132,0.7029558992197132,0.6994411197236147,0.6994411197236147,0.6994411197236147,0.6959439141249966,0.6959439141249966,0.6959439141249966,0.6924641945543716,0.6924641945543716,0.6924641945543716,0.6890018735815998,0.6890018735815998,0.6890018735815998,0.6855568642136918,0.6855568642136918,0.6855568642136918,India,0.5231498010636668,0.9346859838242358,0.6979773255813952,0.6979773255813952,0.6979773255813952,0.7207965116279069,0.7207965116279069,0.7207965116279069,0.7171925290697674,0.7171925290697674,0.7171925290697674,0.7136065664244186,0.7136065664244186,0.7136065664244186,0.7100385335922964,0.7100385335922964,0.7100385335922964,0.7064883409243349,0.7064883409243349,0.7064883409243349,0.7029558992197132,0.7029558992197132,0.7029558992197132,0.6994411197236147,0.6994411197236147,0.6994411197236147,0.6994411197236147,0.6994411197236147,0.6994411197236147,0.6959439141249966,0.6959439141249966,0.6959439141249966,0.6924641945543716,0.6924641945543716,0.6924641945543716,0.6890018735815998,0.6890018735815998,0.6890018735815998
Agricultural Engineers,17-2021.00,0.6964186046511628,0.6964186046511628,0.6964186046511628,0.7531918604651162,0.7389406640359862,0.7531918604651162,0.7494259011627906,0.7494259011627906,0.7494259011627906,0.7456787716569767,0.7456787716569767,0.7456787716569767,0.7419503777986918,0.7419503777986918,0.7419503777986918,0.7382406259096983,0.7382406259096983,0.7382406259096983,0.7345494227801498,0.7345494227801498,0.7345494227801498,0.730876675666249,0.730876675666249,0.730876675666249,0.7272222922879178,0.7272222922879178,0.7272222922879178,0.7235861808264782,0.7235861808264782,0.7235861808264782,0.7199682499223459,0.7199682499223459,0.7199682499223459,0.7163684086727341,0.7163684086727341,0.7163684086727341,India,0.5231498010636668,0.9346859838242358,0.6964186046511628,0.6964186046511628,0.6964186046511628,0.7531918604651162,0.7389406640359862,0.7531918604651162,0.7494259011627906,0.7494259011627906,0.7494259011627906,0.7456787716569767,0.7456787716569767,0.7456787716569767,0.7419503777986918,0.7419503777986918,0.7419503777986918,0.7382406259096983,0.7382406259096983,0.7382406259096983,0.7345494227801498,0.7345494227801498,0.7345494227801498,0.730876675666249,0.730876675666249,0.730876675666249,0.730876675666249,0.730876675666249,0.730876675666249,0.7272222922879178,0.7272222922879178,0.7272222922879178,0.7235861808264782,0.7235861808264782,0.7235861808264782,0.7199682499223459,0.7199682499223459,0.7199682499223459
Agricultural Equipment Operators,45-2091.00,0.6285097674418606,0.6285097674418606,0.6285097674418606,0.6797469767441862,0.6669034121986981,0.6797469767441862,0.6763482418604653,0.6763482418604653,0.6763482418604653,0.6729665006511629,0.6729665006511629,0.6729665006511629,0.669601668147907,0.669601668147907,0.669601668147907,0.6662536598071676,0.6662536598071676,0.6662536598071676,0.6629223915081317,0.6629223915081317,0.6629223915081317,0.659607779550591,0.659607779550591,0.659607779550591,0.656309740652838,0.656309740652838,0.656309740652838,0.6530281919495738,0.6530281919495738,0.6530281919495738,0.649763050989826,0.649763050989826,0.649763050989826,0.6465142357348769,0.6465142357348769,0.6465142357348769,India,0.5231498010636668,0.9346859838242358,0.6285097674418606,0.6285097674418606,0.6285097674418606,0.6797469767441862,0.6669034121986981,0.6797469767441862,0.6763482418604653,0.6763482418604653,0.6763482418604653,0.6729665006511629,0.6729665006511629,0.6729665006511629,0.669601668147907,0.669601668147907,0.669601668147907,0.6662536598071676,0.6662536598071676,0.6662536598071676,0.6629223915081317,0.6629223915081317,0.6629223915081317,0.659607779550591,0.659607779550591,0.659607779550591,0.659607779550591,0.659607779550591,0.659607779550591,0.656309740652838,0.656309740652838,0.656309740652838,0.6530281919495738,0.6530281919495738,0.6530281919495738,0.649763050989826,0.649763050989826,0.649763050989826
Agricultural Inspectors,45-2011.00,0.624786976744186,0.624786976744186,0.624786976744186,0.6757206976744187,0.6629353385922849,0.6853924394203579,0.7165939093023256,0.6828052240375446,0.7165939093023256,0.713010939755814,0.713010939755814,0.713010939755814,0.7094458850570349,0.7094458850570349,0.7094458850570349,0.7058986556317497,0.7058986556317497,0.7058986556317497,0.7023691623535909,0.7023691623535909,0.7023691623535909,0.6988573165418229,0.6988573165418229,0.6988573165418229,0.6953630299591138,0.6953630299591138,0.6953630299591138,0.6918862148093182,0.6918862148093182,0.6918862148093182,0.6884267837352717,0.6884267837352717,0.6884267837352717,0.6849846498165953,0.6849846498165953,0.6849846498165953,India,0.5231498010636668,0.9346859838242358,0.624786976744186,0.624786976744186,0.624786976744186,0.6757206976744187,0.6629353385922849,0.6853924394203579,0.7165939093023256,0.6828052240375446,0.7165939093023256,0.713010939755814,0.713010939755814,0.713010939755814,0.7094458850570349,0.7094458850570349,0.7094458850570349,0.7058986556317497,0.7058986556317497,0.7058986556317497,0.7023691623535909,0.7023691623535909,0.7023691623535909,0.6988573165418229,0.6988573165418229,0.6988573165418229,0.6988573165418229,0.6988573165418229,0.6988573165418229,0.6953630299591138,0.6953630299591138,0.6953630299591138,0.6918862148093182,0.6918862148093182,0.6918862148093182,0.6884267837352717,0.6884267837352717,0.6884267837352717
"Agricultural Sciences Teachers, Postsecondary",25-1041.00,0.7601767441860465,0.7601767441860465,0.7601767441860465,0.8221476744186046,0.8063069413653837,0.8221476744186046,0.8180369360465116,0.8180369360465116,0.8180369360465116,0.813946751366279,0.813946751366279,0.813946751366279,0.8098770176094476,0.8098770176094476,0.8098770176094476,0.8058276325214003,0.8058276325214003,0.8058276325214003,0.8017984943587934,0.8017984943587934,0.8017984943587934,0.7977895018869994,0.7977895018869994,0.7977895018869994,0.7938005543775644,0.7938005543775644,0.7938005543775644,0.7898315516056765,0.7898315516056765,0.7898315516056765,0.7858823938476482,0.7858823938476482,0.7858823938476482,0.7819529818784099,0.7819529818784099,0.7819529818784099,India,0.5231498010636668,0.9346859838242358,0.7601767441860465,0.7601767441860465,0.7601767441860465,0.8221476744186046,0.8063069413653837,0.8221476744186046,0.8180369360465116,0.8180369360465116,0.8180369360465116,0.813946751366279,0.813946751366279,0.813946751366279,0.8098770176094476,0.8098770176094476,0.8098770176094476,0.8058276325214003,0.8058276325214003,0.8058276325214003,0.8017984943587934,0.8017984943587934,0.8017984943587934,0.7977895018869994,0.7977895018869994,0.7977895018869994,0.7977895018869994,0.7977895018869994,0.7977895018869994,0.7938005543775644,0.7938005543775644,0.7938005543775644,0.7898315516056765,0.7898315516056765,0.7898315516056765,0.7858823938476482,0.7858823938476482,0.7858823938476482
Agricultural Technicians,19-4012.00,0.5451534883720931,0.5451534883720931,0.5451534883720931,0.5895953488372093,0.578439573567955,0.5895953488372093,0.5866473720930233,0.5866473720930233,0.5866473720930233,0.5837141352325582,0.5837141352325582,0.5837141352325582,0.5807955645563954,0.5807955645563954,0.5807955645563954,0.5778915867336134,0.5778915867336134,0.5778915867336134,0.5750021287999454,0.5750021287999454,0.5750021287999454,0.5721271181559456,0.5721271181559456,0.5721271181559456,0.5692664825651659,0.5692664825651659,0.5692664825651659,0.56642015015234,0.56642015015234,0.56642015015234,0.5635880494015784,0.5635880494015784,0.5635880494015784,0.5607701091545705,0.5607701091545705,0.5607701091545705,India,0.5231498010636668,0.9346859838242358,0.5451534883720931,0.5451534883720931,0.5451534883720931,0.5895953488372093,0.578439573567955,0.5895953488372093,0.5866473720930233,0.5866473720930233,0.5866473720930233,0.5837141352325582,0.5837141352325582,0.5837141352325582,0.5807955645563954,0.5807955645563954,0.5807955645563954,0.5778915867336134,0.5778915867336134,0.5778915867336134,0.5750021287999454,0.5750021287999454,0.5750021287999454,0.5721271181559456,0.5721271181559456,0.5721271181559456,0.5721271181559456,0.5721271181559456,0.5721271181559456,0.5692664825651659,0.5692664825651659,0.5692664825651659,0.56642015015234,0.56642015015234,0.56642015015234,0.5635880494015784,0.5635880494015784,0.5635880494015784
Air Traffic Controllers,53-2021.00,0.7153203255813952,0.7153203255813952,0.7153203255813952,0.7712406976744186,0.7566146235401386,0.7712406976744186,0.7673844941860465,0.7673844941860465,0.7673844941860465,0.7635475717151163,0.7635475717151163,0.7635475717151163,0.7597298338565407,0.7597298338565407,0.7597298338565407,0.755931184687258,0.755931184687258,0.755931184687258,0.7521515287638217,0.7521515287638217,0.7521515287638217,0.7483907711200025,0.7483907711200025,0.7483907711200025,0.7446488172644026,0.7446488172644026,0.7446488172644026,0.7409255731780805,0.7409255731780805,0.7409255731780805,0.7372209453121902,0.7372209453121902,0.7372209453121902,0.7335348405856291,0.7335348405856291,0.7335348405856291,India,0.5231498010636668,0.9346859838242358,0.7153203255813952,0.7153203255813952,0.7153203255813952,0.7712406976744186,0.7566146235401386,0.7712406976744186,0.7673844941860465,0.7673844941860465,0.7673844941860465,0.7635475717151163,0.7635475717151163,0.7635475717151163,0.7597298338565407,0.7597298338565407,0.7597298338565407,0.755931184687258,0.755931184687258,0.755931184687258,0.7521515287638217,0.7521515287638217,0.7521515287638217,0.7483907711200025,0.7483907711200025,0.7483907711200025,0.7483907711200025,0.7483907711200025,0.7483907711200025,0.7446488172644026,0.7446488172644026,0.7446488172644026,0.7409255731780805,0.7409255731780805,0.7409255731780805,0.7372209453121902,0.7372209453121902,0.7372209453121902
Aircraft Cargo Handling Supervisors,53-1041.00,0.6119497674418606,0.6119497674418606,0.6119497674418606,0.6618369767441861,0.6490875147590414,0.6618369767441861,0.6585277918604652,0.6585277918604652,0.6585277918604652,0.6552351529011629,0.6552351529011629,0.6552351529011629,0.651958977136657,0.651958977136657,0.651958977136657,0.6486991822509738,0.6486991822509738,0.6486991822509738,0.6454556863397188,0.6454556863397188,0.6454556863397188,0.6422284079080203,0.6422284079080203,0.6422284079080203,0.6390172658684802,0.6390172658684802,0.6390172658684802,0.6358221795391378,0.6358221795391378,0.6358221795391378,0.632643068641442,0.632643068641442,0.632643068641442,0.6294798532982349,0.6294798532982349,0.6294798532982349,India,0.5231498010636668,0.9346859838242358,0.6119497674418606,0.6119497674418606,0.6119497674418606,0.6618369767441861,0.6490875147590414,0.6618369767441861,0.6585277918604652,0.6585277918604652,0.6585277918604652,0.6552351529011629,0.6552351529011629,0.6552351529011629,0.651958977136657,0.651958977136657,0.651958977136657,0.6486991822509738,0.6486991822509738,0.6486991822509738,0.6454556863397188,0.6454556863397188,0.6454556863397188,0.6422284079080203,0.6422284079080203,0.6422284079080203,0.6422284079080203,0.6422284079080203,0.6422284079080203,0.6390172658684802,0.6390172658684802,0.6390172658684802,0.6358221795391378,0.6358221795391378,0.6358221795391378,0.632643068641442,0.632643068641442,0.632643068641442
Aircraft Mechanics and Service Technicians,49-3011.00,0.7408299534883719,0.7408299534883719,0.7408299534883719,0.8212781897913894,0.7924920048086508,0.8492597802236622,0.9009034229825396,0.8436189148668897,0.9307616430232556,0.9261078348081394,0.8942147435244256,0.9261078348081394,0.9214772956340986,0.9214772956340986,0.9214772956340986,0.9168699091559284,0.9168699091559284,0.9168699091559284,0.9122855596101486,0.9122855596101486,0.9122855596101486,0.9077241318120978,0.9077241318120978,0.9077241318120978,0.9031855111530374,0.9031855111530374,0.9031855111530374,0.8986695835972721,0.8986695835972721,0.8986695835972721,0.8941762356792858,0.8941762356792858,0.8941762356792858,0.8897053545008893,0.8897053545008893,0.8897053545008893,India,0.5231498010636668,0.9346859838242358,0.7408299534883719,0.7408299534883719,0.7408299534883719,0.8212781897913894,0.7924920048086508,0.8492597802236622,0.9009034229825396,0.8436189148668897,0.9307616430232556,0.9261078348081394,0.8942147435244256,0.9261078348081394,0.9214772956340986,0.9214772956340986,0.9214772956340986,0.9168699091559284,0.9168699091559284,0.9168699091559284,0.9122855596101486,0.9122855596101486,0.9122855596101486,0.9077241318120978,0.9077241318120978,0.9077241318120978,0.9077241318120978,0.9077241318120978,0.9077241318120978,0.9031855111530374,0.9031855111530374,0.9031855111530374,0.8986695835972721,0.8986695835972721,0.8986695835972721,0.8941762356792858,0.8941762356792858,0.8941762356792858
"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",51-2011.00,0.5081818604651163,0.5081818604651163,0.5081818604651163,0.5601027835465453,0.5425372978321342,0.5787210290440498,0.6050664418604651,0.5765364762789703,0.6050664418604651,0.6020411096511629,0.6020411096511629,0.6020411096511629,0.5990309041029069,0.5990309041029069,0.5990309041029069,0.5960357495823925,0.5960357495823925,0.5960357495823925,0.5930555708344805,0.5930555708344805,0.5930555708344805,0.590090292980308,0.590090292980308,0.590090292980308,0.5871398415154065,0.5871398415154065,0.5871398415154065,0.5842041423078295,0.5842041423078295,0.5842041423078295,0.5812831215962904,0.5812831215962904,0.5812831215962904,0.5783767059883088,0.5783767059883088,0.5783767059883088,India,0.5231498010636668,0.9346859838242358,0.5081818604651163,0.5081818604651163,0.5081818604651163,0.5601027835465453,0.5425372978321342,0.5787210290440498,0.6050664418604651,0.5765364762789703,0.6050664418604651,0.6020411096511629,0.6020411096511629,0.6020411096511629,0.5990309041029069,0.5990309041029069,0.5990309041029069,0.5960357495823925,0.5960357495823925,0.5960357495823925,0.5930555708344805,0.5930555708344805,0.5930555708344805,0.590090292980308,0.590090292980308,0.590090292980308,0.590090292980308,0.590090292980308,0.590090292980308,0.5871398415154065,0.5871398415154065,0.5871398415154065,0.5842041423078295,0.5842041423078295,0.5842041423078295,0.5812831215962904,0.5812831215962904,0.5812831215962904
Airfield Operations Specialists,53-2022.00,0.6589796511627907,0.6589796511627907,0.6589796511627907,0.7115406976744185,0.6980467948952673,0.7115406976744185,0.7171925290697674,0.7079829941860465,0.7171925290697674,0.7136065664244186,0.7136065664244186,0.7136065664244186,0.7100385335922964,0.7100385335922964,0.7100385335922964,0.7064883409243349,0.7064883409243349,0.7064883409243349,0.7029558992197132,0.7029558992197132,0.7029558992197132,0.6994411197236147,0.6994411197236147,0.6994411197236147,0.6959439141249966,0.6959439141249966,0.6959439141249966,0.6924641945543716,0.6924641945543716,0.6924641945543716,0.6890018735815998,0.6890018735815998,0.6890018735815998,0.6855568642136918,0.6855568642136918,0.6855568642136918,India,0.5231498010636668,0.9346859838242358,0.6589796511627907,0.6589796511627907,0.6589796511627907,0.7115406976744185,0.6980467948952673,0.7115406976744185,0.7171925290697674,0.7079829941860465,0.7171925290697674,0.7136065664244186,0.7136065664244186,0.7136065664244186,0.7100385335922964,0.7100385335922964,0.7100385335922964,0.7064883409243349,0.7064883409243349,0.7064883409243349,0.7029558992197132,0.7029558992197132,0.7029558992197132,0.6994411197236147,0.6994411197236147,0.6994411197236147,0.6994411197236147,0.6994411197236147,0.6994411197236147,0.6959439141249966,0.6959439141249966,0.6959439141249966,0.6924641945543716,0.6924641945543716,0.6924641945543716,0.6890018735815998,0.6890018735815998,0.6890018735815998
"Airline Pilots, Copilots, and Flight Engineers",53-2011.00,0.877765581395349,0.877765581395349,0.877765581395349,0.9493225581395348,0.9313854639455263,0.9493225581395348,0.9445759453488372,0.9445759453488372,0.9445759453488372,0.9398530656220933,0.9398530656220933,0.9398530656220933,0.9351538002939824,0.9351538002939824,0.9351538002939824,0.9304780312925128,0.9304780312925128,0.9304780312925128,0.92582564113605,0.92582564113605,0.92582564113605,0.92119651293037,0.92119651293037,0.92119651293037,0.916590530365718,0.916590530365718,0.916590530365718,0.9120075777138894,0.9120075777138894,0.9120075777138894,0.90744753982532,0.90744753982532,0.90744753982532,0.9029103021261934,0.9029103021261934,0.9029103021261934,India,0.5231498010636668,0.9346859838242358,0.877765581395349,0.877765581395349,0.877765581395349,0.9493225581395348,0.9313854639455263,0.9493225581395348,0.9445759453488372,0.9445759453488372,0.9445759453488372,0.9398530656220933,0.9398530656220933,0.9398530656220933,0.9351538002939824,0.9351538002939824,0.9351538002939824,0.9304780312925128,0.9304780312925128,0.9304780312925128,0.92582564113605,0.92582564113605,0.92582564113605,0.92119651293037,0.92119651293037,0.92119651293037,0.92119651293037,0.92119651293037,0.92119651293037,0.916590530365718,0.916590530365718,0.916590530365718,0.9120075777138894,0.9120075777138894,0.9120075777138894,0.90744753982532,0.90744753982532,0.90744753982532
Allergists and Immunologists,29-1229.01,0.7767367441860465,0.7767367441860465,0.7767367441860465,0.8400576744186046,0.8241628837837925,0.8400576744186046,0.8358573860465116,0.8358573860465116,0.8358573860465116,0.8316780991162791,0.8316780991162791,0.8316780991162791,0.8275197086206976,0.8275197086206976,0.8275197086206976,0.8233821100775941,0.8233821100775941,0.8233821100775941,0.8192651995272062,0.8192651995272062,0.8192651995272062,0.8151688735295701,0.8151688735295701,0.8151688735295701,0.8110930291619223,0.8110930291619223,0.8110930291619223,0.8070375640161126,0.8070375640161126,0.8070375640161126,0.8030023761960321,0.8030023761960321,0.8030023761960321,0.7989873643150519,0.7989873643150519,0.7989873643150519,India,0.5231498010636668,0.9346859838242358,0.7767367441860465,0.7767367441860465,0.7767367441860465,0.8400576744186046,0.8241628837837925,0.8400576744186046,0.8358573860465116,0.8358573860465116,0.8358573860465116,0.8316780991162791,0.8316780991162791,0.8316780991162791,0.8275197086206976,0.8275197086206976,0.8275197086206976,0.8233821100775941,0.8233821100775941,0.8233821100775941,0.8192651995272062,0.8192651995272062,0.8192651995272062,0.8151688735295701,0.8151688735295701,0.8151688735295701,0.8151688735295701,0.8151688735295701,0.8151688735295701,0.8110930291619223,0.8110930291619223,0.8110930291619223,0.8070375640161126,0.8070375640161126,0.8070375640161126,0.8030023761960321,0.8030023761960321,0.8030023761960321
